case_id,activity,timestamp,resource,customer_type,priority,quantity,supplier
ORD-2026-0175,Production Completed,2026-07-10 09:07:21,Production,B2C,standard,2,AsiaBatt
ORD-2026-0183,MRP Calculation,2026-07-10 09:11:04,Planning,B2C,standard,1,EuroMotor
ORD-2026-0170,QC Finished Goods,2026-07-10 09:26:22,Quality,B2C,standard,2,IberElec
ORD-2026-0160,Components Received,2026-07-10 09:29:15,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0184,Sales Order Received,2026-07-10 10:01:00,Sales,B2B,standard,24,IberElec
ORD-2026-0135,Shipping,2026-07-10 10:11:07,Logistics,B2C,urgent,2,PowerTech
ORD-2026-0184,Credit Check,2026-07-10 10:15:52,Finance,B2B,standard,24,IberElec
ORD-2026-0182,MRP Calculation,2026-07-10 10:21:22,Planning,B2B,standard,23,PowerTech
ORD-2026-0173,Components Received,2026-07-10 10:25:25,Warehouse,B2C,standard,1,AsiaBatt
ORD-2026-0175,QC Finished Goods,2026-07-10 10:26:49,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0173,QC Incoming,2026-07-10 10:31:25,Quality,B2C,standard,1,AsiaBatt
ORD-2026-0174,Production Started,2026-07-10 10:35:24,Production,B2C,standard,2,AsiaBatt
ORD-2026-0175,Packaging,2026-07-10 11:27:42,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0173,Production Started,2026-07-10 11:51:59,Production,B2C,standard,1,AsiaBatt
ORD-2026-0171,Production Started,2026-07-10 12:11:52,Production,B2B,standard,48,AsiaBatt
ORD-2026-0170,Packaging,2026-07-10 12:36:33,Warehouse,B2C,standard,2,IberElec
ORD-2026-0151,Production Completed,2026-07-10 12:52:21,Production,B2B,urgent,27,EuroMotor
ORD-2026-0175,Shipping,2026-07-10 13:00:21,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0185,Sales Order Received,2026-07-10 13:23:00,Sales,B2C,urgent,1,IberElec
ORD-2026-0185,Credit Check,2026-07-10 13:30:11,Finance,B2C,urgent,1,IberElec
ORD-2026-0170,Shipping,2026-07-10 14:06:47,Logistics,B2C,standard,2,IberElec
ORD-2026-0151,QC Finished Goods,2026-07-10 14:40:00,Quality,B2B,urgent,27,EuroMotor
ORD-2026-0144,Components Received,2026-07-10 15:04:14,Warehouse,B2C,standard,3,PowerTech
ORD-2026-0182,Purchase Order Created,2026-07-10 15:56:19,Purchasing,B2B,standard,23,PowerTech
ORD-2026-0160,QC Incoming,2026-07-10 16:12:58,Quality,B2C,standard,3,EuroMotor
ORD-2026-0167,Components Received,2026-07-10 16:27:23,Warehouse,B2C,urgent,1,EuroMotor
ORD-2026-0160,Production Started,2026-07-10 17:32:26,Production,B2C,standard,3,EuroMotor
ORD-2026-0183,Purchase Order Created,2026-07-10 17:53:10,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0144,QC Incoming,2026-07-10 17:57:44,Quality,B2C,standard,3,PowerTech
ORD-2026-0185,MRP Calculation,2026-07-13 08:07:32,Planning,B2C,urgent,1,IberElec
ORD-2026-0184,Production Started,2026-07-13 08:13:20,Production,B2B,standard,24,IberElec
ORD-2026-0185,Purchase Order Created,2026-07-13 08:13:32,Purchasing,B2C,urgent,1,IberElec
ORD-2026-0144,Production Started,2026-07-13 08:34:10,Production,B2C,standard,3,PowerTech
ORD-2026-0186,Sales Order Received,2026-07-13 08:59:00,Sales,B2C,standard,3,PowerTech
ORD-2026-0186,Credit Check,2026-07-13 09:18:02,Finance,B2C,standard,3,PowerTech
ORD-2026-0157,Production Completed,2026-07-13 09:19:22,Production,B2C,standard,1,EuroMotor
ORD-2026-0151,Production Started,2026-07-13 09:24:52,Production,B2B,urgent,27,EuroMotor
ORD-2026-0180,Purchase Order Created,2026-07-13 09:31:19,Purchasing,B2C,standard,2,EuroMotor
ORD-2026-0187,Sales Order Received,2026-07-13 10:35:00,Sales,B2C,standard,1,PowerTech
ORD-2026-0157,QC Finished Goods,2026-07-13 10:42:34,Quality,B2C,standard,1,EuroMotor
ORD-2026-0188,Sales Order Received,2026-07-13 10:45:00,Sales,B2C,urgent,2,EuroMotor
ORD-2026-0188,Credit Check,2026-07-13 10:52:48,Finance,B2C,urgent,2,EuroMotor
ORD-2026-0187,Credit Check,2026-07-13 10:55:08,Finance,B2C,standard,1,PowerTech
ORD-2026-0189,Sales Order Received,2026-07-13 11:29:00,Sales,B2B,standard,36,AsiaBatt
ORD-2026-0189,Credit Check,2026-07-13 11:55:14,Finance,B2B,standard,36,AsiaBatt
ORD-2026-0190,Sales Order Received,2026-07-13 12:02:00,Sales,B2C,standard,2,EuroMotor
ORD-2026-0190,Credit Check,2026-07-13 12:11:47,Finance,B2C,standard,2,EuroMotor
ORD-2026-0167,QC Incoming,2026-07-13 12:25:54,Quality,B2C,urgent,1,EuroMotor
ORD-2026-0191,Sales Order Received,2026-07-13 12:46:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0190,Order Cancelled,2026-07-13 12:58:54,Sales,B2C,standard,2,EuroMotor
ORD-2026-0167,Production Started,2026-07-13 13:07:33,Production,B2C,urgent,1,EuroMotor
ORD-2026-0191,Credit Check,2026-07-13 13:09:43,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0192,Sales Order Received,2026-07-13 13:41:00,Sales,B2C,urgent,1,PowerTech
ORD-2026-0187,Production Started,2026-07-13 13:43:33,Production,B2C,standard,1,PowerTech
ORD-2026-0192,Credit Check,2026-07-13 13:44:00,Finance,B2C,urgent,1,PowerTech
ORD-2026-0188,MRP Calculation,2026-07-13 13:48:04,Planning,B2C,urgent,2,EuroMotor
ORD-2026-0193,Sales Order Received,2026-07-13 13:58:00,Sales,B2C,standard,1,PowerTech
ORD-2026-0158,Production Completed,2026-07-13 14:08:01,Production,B2C,urgent,2,EuroMotor
ORD-2026-0193,Credit Check,2026-07-13 14:22:09,Finance,B2C,standard,1,PowerTech
ORD-2026-0194,Sales Order Received,2026-07-13 14:34:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0194,Credit Check,2026-07-13 14:46:32,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0171,Production Completed,2026-07-13 15:10:31,Production,B2B,standard,48,AsiaBatt
ORD-2026-0148,Production Completed,2026-07-13 15:11:31,Production,B2C,standard,2,EuroMotor
ORD-2026-0191,MRP Calculation,2026-07-13 15:25:53,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0148,QC Finished Goods,2026-07-13 15:32:59,Quality,B2C,standard,2,EuroMotor
ORD-2026-0157,Packaging,2026-07-13 15:33:50,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0184,Production Completed,2026-07-13 15:47:28,Production,B2B,standard,24,IberElec
ORD-2026-0186,MRP Calculation,2026-07-13 15:49:08,Planning,B2C,standard,3,PowerTech
ORD-2026-0173,Production Completed,2026-07-13 15:57:51,Production,B2C,standard,1,AsiaBatt
ORD-2026-0169,Delivered,2026-07-13 16:02:07,Logistics,B2B,standard,24,IberElec
ORD-2026-0189,MRP Calculation,2026-07-13 16:03:40,Planning,B2B,standard,36,AsiaBatt
ORD-2026-0189,Purchase Order Created,2026-07-13 16:09:40,Purchasing,B2B,standard,36,AsiaBatt
ORD-2026-0186,Purchase Order Created,2026-07-13 16:18:46,Purchasing,B2C,standard,3,PowerTech
ORD-2026-0193,MRP Calculation,2026-07-13 16:27:53,Planning,B2C,standard,1,PowerTech
ORD-2026-0171,QC Finished Goods,2026-07-13 16:32:13,Quality,B2B,standard,48,AsiaBatt
ORD-2026-0160,Production Completed,2026-07-13 16:33:13,Production,B2C,standard,3,EuroMotor
ORD-2026-0164,Delivered,2026-07-13 16:55:07,Logistics,B2B,standard,29,IberElec
ORD-2026-0188,Purchase Order Created,2026-07-13 17:12:00,Purchasing,B2C,urgent,2,EuroMotor
ORD-2026-0184,QC Finished Goods,2026-07-13 17:23:40,Quality,B2B,standard,24,IberElec
ORD-2026-0173,QC Finished Goods,2026-07-13 17:25:47,Quality,B2C,standard,1,AsiaBatt
ORD-2026-0160,QC Finished Goods,2026-07-13 17:41:07,Quality,B2C,standard,3,EuroMotor
ORD-2026-0158,QC Finished Goods,2026-07-13 17:42:42,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0148,Packaging,2026-07-13 17:55:41,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0157,Shipping,2026-07-14 08:05:37,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0171,Packaging,2026-07-14 08:13:30,Warehouse,B2B,standard,48,AsiaBatt
ORD-2026-0176,Delivered,2026-07-14 08:34:18,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0194,MRP Calculation,2026-07-14 08:58:52,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0192,MRP Calculation,2026-07-14 09:44:07,Planning,B2C,urgent,1,PowerTech
ORD-2026-0148,Shipping,2026-07-14 09:44:33,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0173,Production Started,2026-07-14 09:52:01,Production,B2C,standard,1,AsiaBatt
ORD-2026-0167,Production Completed,2026-07-14 10:00:21,Production,B2C,urgent,1,EuroMotor
ORD-2026-0150,Delivered,2026-07-14 10:09:55,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0171,Shipping,2026-07-14 10:19:51,Logistics,B2B,standard,48,AsiaBatt
ORD-2026-0155,Delivered,2026-07-14 10:38:12,Logistics,B2B,urgent,12,EuroMotor
ORD-2026-0184,Packaging,2026-07-14 10:52:01,Warehouse,B2B,standard,24,IberElec
ORD-2026-0194,Purchase Order Created,2026-07-14 10:55:08,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0158,Production Started,2026-07-14 11:28:53,Production,B2C,urgent,2,EuroMotor
ORD-2026-0167,QC Finished Goods,2026-07-14 11:33:09,Quality,B2C,urgent,1,EuroMotor
ORD-2026-0154,Delivered,2026-07-14 12:02:47,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0160,Production Started,2026-07-14 12:22:28,Production,B2C,standard,3,EuroMotor
ORD-2026-0184,Shipping,2026-07-14 13:01:41,Logistics,B2B,standard,24,IberElec
ORD-2026-0151,Production Completed,2026-07-14 13:06:03,Production,B2B,urgent,27,EuroMotor
ORD-2026-0135,Delivered,2026-07-14 13:18:23,Logistics,B2C,urgent,2,PowerTech
ORD-2026-0151,QC Finished Goods,2026-07-14 13:42:41,Quality,B2B,urgent,27,EuroMotor
ORD-2026-0161,Delivered,2026-07-14 13:44:02,Logistics,B2B,standard,24,AsiaBatt
ORD-2026-0167,Packaging,2026-07-14 13:48:38,Warehouse,B2C,urgent,1,EuroMotor
ORD-2026-0144,Production Completed,2026-07-14 14:16:28,Production,B2C,standard,3,PowerTech
ORD-2026-0168,Delivered,2026-07-14 14:39:52,Logistics,B2C,standard,2,IberElec
ORD-2026-0174,Production Completed,2026-07-14 14:57:40,Production,B2C,standard,2,AsiaBatt
ORD-2026-0167,Shipping,2026-07-14 14:59:47,Logistics,B2C,urgent,1,EuroMotor
ORD-2026-0151,Packaging,2026-07-14 16:14:49,Warehouse,B2B,urgent,27,EuroMotor
ORD-2026-0144,QC Finished Goods,2026-07-14 17:14:39,Quality,B2C,standard,3,PowerTech
ORD-2026-0193,Purchase Order Created,2026-07-14 17:31:19,Purchasing,B2C,standard,1,PowerTech
ORD-2026-0174,QC Finished Goods,2026-07-14 17:37:12,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0151,Shipping,2026-07-15 08:09:57,Logistics,B2B,urgent,27,EuroMotor
ORD-2026-0192,Purchase Order Created,2026-07-15 09:10:00,Purchasing,B2C,urgent,1,PowerTech
ORD-2026-0191,Purchase Order Created,2026-07-15 09:18:22,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0174,Packaging,2026-07-15 09:35:13,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0144,Packaging,2026-07-15 09:42:22,Warehouse,B2C,standard,3,PowerTech
ORD-2026-0171,Delivered,2026-07-15 11:01:20,Logistics,B2B,standard,48,AsiaBatt
ORD-2026-0144,Shipping,2026-07-15 11:31:02,Logistics,B2C,standard,3,PowerTech
ORD-2026-0174,Shipping,2026-07-15 11:48:52,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0157,Delivered,2026-07-15 12:12:37,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0160,Production Completed,2026-07-15 14:10:55,Production,B2C,standard,3,EuroMotor
ORD-2026-0185,Components Received,2026-07-15 15:33:01,Warehouse,B2C,urgent,1,IberElec
ORD-2026-0173,Production Completed,2026-07-15 16:18:40,Production,B2C,standard,1,AsiaBatt
ORD-2026-0175,Delivered,2026-07-15 16:57:58,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0160,QC Finished Goods,2026-07-15 17:52:09,Quality,B2C,standard,3,EuroMotor
ORD-2026-0187,Production Completed,2026-07-16 08:39:47,Production,B2C,standard,1,PowerTech
ORD-2026-0187,QC Finished Goods,2026-07-16 08:45:47,Quality,B2C,standard,1,PowerTech
ORD-2026-0195,Sales Order Received,2026-07-16 09:35:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0195,Credit Check,2026-07-16 09:42:39,Finance,B2C,standard,1,EuroMotor
ORD-2026-0185,QC Incoming,2026-07-16 10:11:18,Quality,B2C,urgent,1,IberElec
ORD-2026-0173,QC Finished Goods,2026-07-16 10:38:46,Quality,B2C,standard,1,AsiaBatt
ORD-2026-0160,Packaging,2026-07-16 10:40:17,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0185,Production Started,2026-07-16 10:59:24,Production,B2C,urgent,1,IberElec
ORD-2026-0160,Shipping,2026-07-16 12:03:17,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0187,Packaging,2026-07-16 12:46:38,Warehouse,B2C,standard,1,PowerTech
ORD-2026-0148,Delivered,2026-07-16 12:54:16,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0173,Packaging,2026-07-16 13:44:28,Warehouse,B2C,standard,1,AsiaBatt
ORD-2026-0187,Shipping,2026-07-16 13:50:44,Logistics,B2C,standard,1,PowerTech
ORD-2026-0173,Shipping,2026-07-16 13:59:39,Logistics,B2C,standard,1,AsiaBatt
ORD-2026-0189,Components Received,2026-07-16 14:35:03,Warehouse,B2B,standard,36,AsiaBatt
ORD-2026-0195,MRP Calculation,2026-07-16 16:34:49,Planning,B2C,standard,1,EuroMotor
ORD-2026-0172,Components Received,2026-07-17 08:44:40,Warehouse,B2B,standard,3,EuroMotor
ORD-2026-0187,Delivered,2026-07-17 09:10:58,Logistics,B2C,standard,1,PowerTech
ORD-2026-0158,Production Completed,2026-07-17 09:42:34,Production,B2C,urgent,2,EuroMotor
ORD-2026-0189,QC Incoming,2026-07-17 10:09:03,Quality,B2B,standard,36,AsiaBatt
ORD-2026-0189,Production Started,2026-07-17 10:15:03,Production,B2B,standard,36,AsiaBatt
ORD-2026-0195,Purchase Order Created,2026-07-17 10:32:18,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0172,QC Incoming,2026-07-17 10:34:15,Quality,B2B,standard,3,EuroMotor
ORD-2026-0144,Delivered,2026-07-17 10:46:38,Logistics,B2C,standard,3,PowerTech
ORD-2026-0194,Components Received,2026-07-17 11:17:57,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0191,Components Received,2026-07-17 11:41:55,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0172,Production Started,2026-07-17 12:27:01,Production,B2B,standard,3,EuroMotor
ORD-2026-0184,Delivered,2026-07-17 12:33:18,Logistics,B2B,standard,24,IberElec
ORD-2026-0158,QC Finished Goods,2026-07-17 12:45:05,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0159,Components Received,2026-07-17 13:23:26,Warehouse,B2C,standard,3,PowerTech
ORD-2026-0196,Sales Order Received,2026-07-17 13:38:00,Sales,B2C,standard,3,EuroMotor
ORD-2026-0177,Components Received,2026-07-17 13:40:32,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0196,Credit Check,2026-07-17 13:49:57,Finance,B2C,standard,3,EuroMotor
ORD-2026-0197,Sales Order Received,2026-07-17 13:59:00,Sales,B2C,standard,1,IberElec
ORD-2026-0197,Credit Check,2026-07-17 14:17:23,Finance,B2C,standard,1,IberElec
ORD-2026-0185,Production Completed,2026-07-17 14:19:14,Production,B2C,urgent,1,IberElec
ORD-2026-0170,Delivered,2026-07-17 14:23:00,Logistics,B2C,standard,2,IberElec
ORD-2026-0158,Packaging,2026-07-17 14:44:48,Warehouse,B2C,urgent,2,EuroMotor
ORD-2026-0177,QC Incoming,2026-07-17 15:18:12,Quality,B2C,standard,2,EuroMotor
ORD-2026-0191,QC Incoming,2026-07-17 15:24:18,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0158,Shipping,2026-07-17 15:50:40,Logistics,B2C,urgent,2,EuroMotor
ORD-2026-0177,Production Started,2026-07-17 16:17:49,Production,B2C,standard,2,EuroMotor
ORD-2026-0191,Production Started,2026-07-17 16:21:44,Production,B2C,standard,3,AsiaBatt
ORD-2026-0167,Delivered,2026-07-17 16:22:17,Logistics,B2C,urgent,1,EuroMotor
ORD-2026-0196,MRP Calculation,2026-07-17 16:46:23,Planning,B2C,standard,3,EuroMotor
ORD-2026-0185,QC Finished Goods,2026-07-17 16:59:04,Quality,B2C,urgent,1,IberElec
ORD-2026-0159,QC Incoming,2026-07-20 08:33:59,Quality,B2C,standard,3,PowerTech
ORD-2026-0198,Sales Order Received,2026-07-20 08:47:00,Sales,B2B,standard,2,EuroMotor
ORD-2026-0185,Production Started,2026-07-20 08:50:53,Production,B2C,urgent,1,IberElec
ORD-2026-0198,Credit Check,2026-07-20 08:53:00,Finance,B2B,standard,2,EuroMotor
ORD-2026-0197,MRP Calculation,2026-07-20 08:54:03,Planning,B2C,standard,1,IberElec
ORD-2026-0194,QC Incoming,2026-07-20 09:39:30,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0159,Production Started,2026-07-20 09:45:03,Production,B2C,standard,3,PowerTech
ORD-2026-0174,Delivered,2026-07-20 09:51:44,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0199,Sales Order Received,2026-07-20 10:29:00,Sales,B2C,standard,2,EuroMotor
ORD-2026-0156,Components Received,2026-07-20 10:30:19,Warehouse,B2C,standard,1,PowerTech
ORD-2026-0199,MRP Calculation,2026-07-20 10:43:11,Planning,B2C,standard,2,EuroMotor
ORD-2026-0189,Production Completed,2026-07-20 10:43:59,Production,B2B,standard,36,AsiaBatt
ORD-2026-0194,Production Started,2026-07-20 11:00:42,Production,B2C,standard,3,AsiaBatt
ORD-2026-0189,QC Finished Goods,2026-07-20 11:47:13,Quality,B2B,standard,36,AsiaBatt
ORD-2026-0196,Purchase Order Created,2026-07-20 13:03:16,Purchasing,B2C,standard,3,EuroMotor
ORD-2026-0197,Purchase Order Created,2026-07-20 13:13:23,Purchasing,B2C,standard,1,IberElec
ORD-2026-0200,Sales Order Received,2026-07-20 13:26:00,Sales,B2B,standard,49,AsiaBatt
ORD-2026-0200,Credit Check,2026-07-20 13:33:52,Finance,B2B,standard,49,AsiaBatt
ORD-2026-0201,Sales Order Received,2026-07-20 13:49:00,Sales,B2B,standard,30,EuroMotor
ORD-2026-0201,Credit Check,2026-07-20 14:01:32,Finance,B2B,standard,30,EuroMotor
ORD-2026-0156,QC Incoming,2026-07-20 14:19:43,Quality,B2C,standard,1,PowerTech
ORD-2026-0202,Sales Order Received,2026-07-20 14:24:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0202,Credit Check,2026-07-20 14:33:06,Finance,B2C,standard,1,EuroMotor
ORD-2026-0202,MRP Calculation,2026-07-20 14:39:06,Planning,B2C,standard,1,EuroMotor
ORD-2026-0203,Sales Order Received,2026-07-20 14:47:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0189,Production Started,2026-07-20 14:59:17,Production,B2B,standard,36,AsiaBatt
ORD-2026-0203,Credit Check,2026-07-20 15:06:46,Finance,B2C,standard,1,EuroMotor
ORD-2026-0204,Sales Order Received,2026-07-20 15:24:00,Sales,B2C,standard,2,IberElec
ORD-2026-0204,Credit Check,2026-07-20 15:39:05,Finance,B2C,standard,2,IberElec
ORD-2026-0205,Sales Order Received,2026-07-20 15:58:00,Sales,B2C,standard,3,IberElec
ORD-2026-0198,MRP Calculation,2026-07-20 16:06:12,Planning,B2B,standard,2,EuroMotor
ORD-2026-0177,Production Completed,2026-07-20 16:07:58,Production,B2C,standard,2,EuroMotor
ORD-2026-0205,Credit Check,2026-07-20 16:09:08,Finance,B2C,standard,3,IberElec
ORD-2026-0206,Sales Order Received,2026-07-20 16:10:00,Sales,B2C,urgent,1,EuroMotor
ORD-2026-0156,Production Started,2026-07-20 16:17:40,Production,B2C,standard,1,PowerTech
ORD-2026-0206,Credit Check,2026-07-20 16:21:19,Finance,B2C,urgent,1,EuroMotor
ORD-2026-0178,Components Received,2026-07-20 16:46:17,Warehouse,B2B,standard,44,EuroMotor
ORD-2026-0201,MRP Calculation,2026-07-20 17:41:59,Planning,B2B,standard,30,EuroMotor
ORD-2026-0160,Delivered,2026-07-20 17:46:11,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0207,Sales Order Received,2026-07-20 17:54:00,Sales,B2C,standard,2,AsiaBatt
ORD-2026-0208,Sales Order Received,2026-07-20 17:55:00,Sales,B2C,standard,1,PowerTech
ORD-2026-0207,Credit Check,2026-07-21 08:04:28,Finance,B2C,standard,2,AsiaBatt
ORD-2026-0208,Credit Check,2026-07-21 08:08:23,Finance,B2C,standard,1,PowerTech
ORD-2026-0205,MRP Calculation,2026-07-21 08:14:34,Planning,B2C,standard,3,IberElec
ORD-2026-0207,MRP Calculation,2026-07-21 08:40:43,Planning,B2C,standard,2,AsiaBatt
ORD-2026-0207,Purchase Order Created,2026-07-21 08:46:43,Purchasing,B2C,standard,2,AsiaBatt
ORD-2026-0177,QC Finished Goods,2026-07-21 09:56:02,Quality,B2C,standard,2,EuroMotor
ORD-2026-0199,Credit Check,2026-07-21 10:12:52,Finance,B2C,standard,2,EuroMotor
ORD-2026-0206,MRP Calculation,2026-07-21 10:16:45,Planning,B2C,urgent,1,EuroMotor
ORD-2026-0203,Production Started,2026-07-21 10:23:08,Production,B2C,standard,1,EuroMotor
ORD-2026-0208,MRP Calculation,2026-07-21 11:18:59,Planning,B2C,standard,1,PowerTech
ORD-2026-0209,Sales Order Received,2026-07-21 11:19:00,Sales,B2C,standard,1,PowerTech
ORD-2026-0209,Credit Check,2026-07-21 11:25:00,Finance,B2C,standard,1,PowerTech
ORD-2026-0151,Delivered,2026-07-21 11:42:58,Logistics,B2B,urgent,27,EuroMotor
ORD-2026-0177,Packaging,2026-07-21 12:06:16,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0201,Purchase Order Created,2026-07-21 12:33:38,Purchasing,B2B,standard,30,EuroMotor
ORD-2026-0199,Purchase Order Created,2026-07-21 12:42:57,Purchasing,B2C,standard,2,EuroMotor
ORD-2026-0204,MRP Calculation,2026-07-21 12:57:11,Planning,B2C,standard,2,IberElec
ORD-2026-0202,Purchase Order Created,2026-07-21 13:14:37,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0205,Purchase Order Created,2026-07-21 13:14:49,Purchasing,B2C,standard,3,IberElec
ORD-2026-0178,QC Incoming,2026-07-21 13:17:22,Quality,B2B,standard,44,EuroMotor
ORD-2026-0156,Production Completed,2026-07-21 13:29:14,Production,B2C,standard,1,PowerTech
ORD-2026-0177,Shipping,2026-07-21 13:56:52,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0178,Production Started,2026-07-21 14:03:35,Production,B2B,standard,44,EuroMotor
ORD-2026-0200,MRP Calculation,2026-07-21 14:07:22,Planning,B2B,standard,49,AsiaBatt
ORD-2026-0198,Purchase Order Created,2026-07-21 14:08:18,Purchasing,B2B,standard,2,EuroMotor
ORD-2026-0172,Production Completed,2026-07-21 14:15:09,Production,B2B,standard,3,EuroMotor
ORD-2026-0185,Production Completed,2026-07-21 14:32:27,Production,B2C,urgent,1,IberElec
ORD-2026-0206,Purchase Order Created,2026-07-21 14:59:59,Purchasing,B2C,urgent,1,EuroMotor
ORD-2026-0172,QC Finished Goods,2026-07-21 15:17:29,Quality,B2B,standard,3,EuroMotor
ORD-2026-0185,QC Finished Goods,2026-07-21 15:54:48,Quality,B2C,urgent,1,IberElec
ORD-2026-0156,QC Finished Goods,2026-07-21 16:11:29,Quality,B2C,standard,1,PowerTech
ORD-2026-0209,MRP Calculation,2026-07-21 16:11:52,Planning,B2C,standard,1,PowerTech
ORD-2026-0172,Packaging,2026-07-21 16:38:30,Warehouse,B2B,standard,3,EuroMotor
ORD-2026-0172,Shipping,2026-07-21 17:43:58,Logistics,B2B,standard,3,EuroMotor
ORD-2026-0178,Production Completed,2026-07-21 17:58:43,Production,B2B,standard,44,EuroMotor
ORD-2026-0189,Production Completed,2026-07-22 08:15:59,Production,B2B,standard,36,AsiaBatt
ORD-2026-0185,Packaging,2026-07-22 08:23:43,Warehouse,B2C,urgent,1,IberElec
ORD-2026-0204,Purchase Order Created,2026-07-22 09:10:13,Purchasing,B2C,standard,2,IberElec
ORD-2026-0208,Purchase Order Created,2026-07-22 09:19:47,Purchasing,B2C,standard,1,PowerTech
ORD-2026-0173,Delivered,2026-07-22 09:44:38,Logistics,B2C,standard,1,AsiaBatt
ORD-2026-0185,Shipping,2026-07-22 09:48:24,Logistics,B2C,urgent,1,IberElec
ORD-2026-0191,Production Completed,2026-07-22 09:55:50,Production,B2C,standard,3,AsiaBatt
ORD-2026-0180,Components Received,2026-07-22 09:58:47,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0178,QC Finished Goods,2026-07-22 10:13:58,Quality,B2B,standard,44,EuroMotor
ORD-2026-0209,Purchase Order Created,2026-07-22 10:32:47,Purchasing,B2C,standard,1,PowerTech
ORD-2026-0156,Packaging,2026-07-22 11:11:11,Warehouse,B2C,standard,1,PowerTech
ORD-2026-0189,QC Finished Goods,2026-07-22 11:11:27,Quality,B2B,standard,36,AsiaBatt
ORD-2026-0178,Packaging,2026-07-22 11:44:19,Warehouse,B2B,standard,44,EuroMotor
ORD-2026-0159,Production Completed,2026-07-22 12:09:43,Production,B2C,standard,3,PowerTech
ORD-2026-0200,Purchase Order Created,2026-07-22 12:10:33,Purchasing,B2B,standard,49,AsiaBatt
ORD-2026-0191,QC Finished Goods,2026-07-22 12:32:42,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0194,Production Completed,2026-07-22 12:43:16,Production,B2C,standard,3,AsiaBatt
ORD-2026-0180,Production Started,2026-07-22 12:50:37,Production,B2C,standard,2,EuroMotor
ORD-2026-0156,Shipping,2026-07-22 12:55:09,Logistics,B2C,standard,1,PowerTech
ORD-2026-0189,Packaging,2026-07-22 12:58:35,Warehouse,B2B,standard,36,AsiaBatt
ORD-2026-0178,Shipping,2026-07-22 13:02:50,Logistics,B2B,standard,44,EuroMotor
ORD-2026-0194,QC Finished Goods,2026-07-22 13:14:52,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0159,QC Finished Goods,2026-07-22 13:48:48,Quality,B2C,standard,3,PowerTech
ORD-2026-0210,Sales Order Received,2026-07-22 14:00:00,Sales,B2B,urgent,21,AsiaBatt
ORD-2026-0210,Credit Check,2026-07-22 14:03:00,Finance,B2B,urgent,21,AsiaBatt
ORD-2026-0191,Packaging,2026-07-22 14:15:40,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0189,Shipping,2026-07-22 14:45:03,Logistics,B2B,standard,36,AsiaBatt
ORD-2026-0191,Shipping,2026-07-22 15:49:28,Logistics,B2C,standard,3,AsiaBatt
ORD-2026-0159,Packaging,2026-07-22 15:50:05,Warehouse,B2C,standard,3,PowerTech
