case_id,activity,timestamp,resource,customer_type,priority,quantity,supplier
ORD-2025-0201,Production Completed,2025-12-31 10:36:39,Production,B2C,standard,2,EuroMotor
ORD-2025-0163,Components Received,2025-12-31 10:48:08,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0148,Production Completed,2025-12-31 10:53:57,Production,B2C,standard,1,PowerTech
ORD-2025-0141,QC Finished Goods,2025-12-31 11:06:06,Quality,B2C,standard,1,PowerTech
ORD-2025-0139,Production Started,2025-12-31 11:29:48,Production,B2B,urgent,30,PowerTech
ORD-2025-0198,Components Received,2025-12-31 11:46:28,Warehouse,B2C,urgent,3,IberElec
ORD-2025-0188,Production Started,2025-12-31 11:49:51,Production,B2C,standard,1,IberElec
ORD-2025-0157,QC Incoming,2025-12-31 12:15:41,Quality,B2C,urgent,3,PowerTech
ORD-2025-0169,Components Received,2025-12-31 12:30:11,Warehouse,B2C,urgent,3,PowerTech
ORD-2025-0185,Production Completed,2025-12-31 12:33:03,Production,B2B,urgent,24,IberElec
ORD-2025-0201,QC Finished Goods,2025-12-31 12:37:27,Quality,B2C,standard,2,EuroMotor
ORD-2025-0167,Packaging,2025-12-31 12:39:04,Warehouse,B2C,urgent,1,EuroMotor
ORD-2025-0194,Production Completed,2025-12-31 12:55:03,Production,B2B,standard,45,AsiaBatt
ORD-2025-0166,Production Completed,2025-12-31 13:03:35,Production,B2C,standard,1,PowerTech
ORD-2025-0182,Production Completed,2025-12-31 13:40:04,Production,B2C,standard,2,IberElec
ORD-2025-0167,Shipping,2025-12-31 13:46:51,Logistics,B2C,urgent,1,EuroMotor
ORD-2025-0148,QC Finished Goods,2025-12-31 14:04:26,Quality,B2C,standard,1,PowerTech
ORD-2025-0141,Packaging,2025-12-31 14:06:05,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0194,QC Finished Goods,2025-12-31 14:08:34,Quality,B2B,standard,45,AsiaBatt
ORD-2025-0206,MRP Calculation,2025-12-31 14:11:16,Planning,B2C,standard,2,PowerTech
ORD-2025-0205,Purchase Order Created,2025-12-31 14:12:10,Purchasing,B2C,standard,3,AsiaBatt
ORD-2025-0185,QC Finished Goods,2025-12-31 14:27:22,Quality,B2B,urgent,24,IberElec
ORD-2025-0156,Delivered,2025-12-31 14:41:32,Logistics,B2B,urgent,39,IberElec
ORD-2025-0166,QC Finished Goods,2025-12-31 14:51:28,Quality,B2C,standard,1,PowerTech
ORD-2025-0191,QC Incoming,2025-12-31 15:04:17,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0157,Production Started,2025-12-31 15:06:56,Production,B2C,urgent,3,PowerTech
ORD-2025-0195,Components Received,2025-12-31 15:16:38,Warehouse,B2B,urgent,22,AsiaBatt
ORD-2025-0198,QC Incoming,2025-12-31 15:25:09,Quality,B2C,urgent,3,IberElec
ORD-2025-0148,Production Started,2025-12-31 15:28:12,Production,B2C,standard,1,PowerTech
ORD-2025-0198,Production Started,2025-12-31 15:31:09,Production,B2C,urgent,3,IberElec
ORD-2025-0134,Production Completed,2025-12-31 15:45:44,Production,B2C,standard,2,PowerTech
ORD-2025-0201,Packaging,2025-12-31 15:56:30,Warehouse,B2C,standard,2,EuroMotor
ORD-2025-0178,Production Completed,2025-12-31 15:59:07,Production,B2B,urgent,1,EuroMotor
ORD-2025-0163,QC Incoming,2025-12-31 16:11:13,Quality,B2C,standard,2,PowerTech
ORD-2025-0194,Packaging,2025-12-31 16:12:37,Warehouse,B2B,standard,45,AsiaBatt
ORD-2025-0169,QC Incoming,2025-12-31 16:15:18,Quality,B2C,urgent,3,PowerTech
ORD-2025-0178,QC Finished Goods,2025-12-31 16:38:32,Quality,B2B,urgent,1,EuroMotor
ORD-2025-0141,Shipping,2025-12-31 16:39:41,Logistics,B2C,standard,1,PowerTech
ORD-2025-0182,QC Finished Goods,2025-12-31 16:39:56,Quality,B2C,standard,2,IberElec
ORD-2025-0191,Production Started,2025-12-31 16:47:16,Production,B2C,standard,2,AsiaBatt
ORD-2025-0134,QC Finished Goods,2025-12-31 17:05:04,Quality,B2C,standard,2,PowerTech
ORD-2025-0185,Packaging,2025-12-31 17:06:31,Warehouse,B2B,urgent,24,IberElec
ORD-2025-0201,Shipping,2025-12-31 17:15:21,Logistics,B2C,standard,2,EuroMotor
ORD-2025-0182,Packaging,2025-12-31 17:16:53,Warehouse,B2C,standard,2,IberElec
ORD-2025-0166,Packaging,2025-12-31 17:18:02,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0194,Shipping,2025-12-31 17:24:57,Logistics,B2B,standard,45,AsiaBatt
ORD-2025-0185,Shipping,2026-01-01 08:06:38,Logistics,B2B,urgent,24,IberElec
ORD-2025-0178,Packaging,2026-01-01 08:22:22,Warehouse,B2B,urgent,1,EuroMotor
ORD-2025-0166,Shipping,2026-01-01 08:39:52,Logistics,B2C,standard,1,PowerTech
ORD-2025-0182,Shipping,2026-01-01 08:53:39,Logistics,B2C,standard,2,IberElec
ORD-2025-0169,Production Started,2026-01-01 09:07:30,Production,B2C,urgent,3,PowerTech
ORD-2025-0134,Packaging,2026-01-01 09:07:54,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0130,Delivered,2026-01-01 09:36:47,Logistics,B2C,standard,2,PowerTech
ORD-2025-0196,Production Completed,2026-01-01 09:45:47,Production,B2B,standard,10,IberElec
ORD-2025-0163,Production Started,2026-01-01 10:05:57,Production,B2C,standard,2,PowerTech
ORD-2025-0178,Shipping,2026-01-01 10:06:06,Logistics,B2B,urgent,1,EuroMotor
ORD-2025-0206,Purchase Order Created,2026-01-01 10:15:18,Purchasing,B2C,standard,2,PowerTech
ORD-2025-0134,Shipping,2026-01-01 10:24:07,Logistics,B2C,standard,2,PowerTech
ORD-2025-0184,Delivered,2026-01-01 10:27:53,Logistics,B2C,urgent,3,EuroMotor
ORD-2025-0195,QC Incoming,2026-01-01 10:47:40,Quality,B2B,urgent,22,AsiaBatt
ORD-2025-0196,QC Finished Goods,2026-01-01 11:26:25,Quality,B2B,standard,10,IberElec
ORD-2025-0207,Sales Order Received,2026-01-01 11:43:00,Sales,B2C,standard,1,EuroMotor
ORD-2025-0207,Credit Check,2026-01-01 11:54:37,Finance,B2C,standard,1,EuroMotor
ORD-2025-0195,Production Started,2026-01-01 11:56:05,Production,B2B,urgent,22,AsiaBatt
ORD-2025-0196,Packaging,2026-01-01 12:12:58,Warehouse,B2B,standard,10,IberElec
ORD-2025-0157,Production Completed,2026-01-01 12:52:40,Production,B2C,urgent,3,PowerTech
ORD-2025-0191,Production Completed,2026-01-01 12:54:43,Production,B2C,standard,2,AsiaBatt
ORD-2025-0193,Components Received,2026-01-01 12:56:45,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0196,Shipping,2026-01-01 13:31:02,Logistics,B2B,standard,10,IberElec
ORD-2025-0157,QC Finished Goods,2026-01-01 14:30:08,Quality,B2C,urgent,3,PowerTech
ORD-2025-0169,Production Completed,2026-01-01 15:29:07,Production,B2C,urgent,3,PowerTech
ORD-2025-0182,Delivered,2026-01-01 15:44:09,Logistics,B2C,standard,2,IberElec
ORD-2025-0139,Production Completed,2026-01-01 15:52:17,Production,B2B,urgent,30,PowerTech
ORD-2025-0157,Packaging,2026-01-01 16:35:07,Warehouse,B2C,urgent,3,PowerTech
ORD-2025-0191,QC Finished Goods,2026-01-01 16:58:03,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0193,QC Incoming,2026-01-01 17:09:36,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0158,Delivered,2026-01-01 17:13:35,Logistics,B2B,urgent,19,AsiaBatt
ORD-2025-0157,Shipping,2026-01-01 17:15:56,Logistics,B2C,urgent,3,PowerTech
ORD-2025-0197,Components Received,2026-01-01 17:33:53,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0198,Production Completed,2026-01-01 17:54:09,Production,B2C,urgent,3,IberElec
ORD-2025-0207,MRP Calculation,2026-01-01 17:54:58,Planning,B2C,standard,1,EuroMotor
ORD-2025-0169,QC Finished Goods,2026-01-02 08:00:09,Quality,B2C,urgent,3,PowerTech
ORD-2025-0139,QC Finished Goods,2026-01-02 08:15:12,Quality,B2B,urgent,30,PowerTech
ORD-2025-0193,Production Started,2026-01-02 08:22:21,Production,B2C,standard,2,AsiaBatt
ORD-2025-0159,Production Completed,2026-01-02 08:59:43,Production,B2C,standard,2,PowerTech
ORD-2025-0139,Packaging,2026-01-02 09:03:22,Warehouse,B2B,urgent,30,PowerTech
ORD-2025-0190,Production Completed,2026-01-02 09:12:43,Production,B2C,urgent,2,IberElec
ORD-2025-0207,Purchase Order Created,2026-01-02 09:16:30,Purchasing,B2C,standard,1,EuroMotor
ORD-2025-0176,Components Received,2026-01-02 10:08:17,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0190,QC Finished Goods,2026-01-02 10:19:28,Quality,B2C,urgent,2,IberElec
ORD-2025-0198,QC Finished Goods,2026-01-02 10:27:40,Quality,B2C,urgent,3,IberElec
ORD-2025-0191,Packaging,2026-01-02 10:31:55,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0159,QC Finished Goods,2026-01-02 10:33:14,Quality,B2C,standard,2,PowerTech
ORD-2025-0190,Packaging,2026-01-02 10:53:18,Warehouse,B2C,urgent,2,IberElec
ORD-2025-0139,Shipping,2026-01-02 10:55:21,Logistics,B2B,urgent,30,PowerTech
ORD-2025-0199,Components Received,2026-01-02 11:26:42,Warehouse,B2C,standard,3,AsiaBatt
ORD-2025-0191,Shipping,2026-01-02 11:34:12,Logistics,B2C,standard,2,AsiaBatt
ORD-2025-0134,Delivered,2026-01-02 11:47:43,Logistics,B2C,standard,2,PowerTech
ORD-2025-0141,Delivered,2026-01-02 12:03:25,Logistics,B2C,standard,1,PowerTech
ORD-2025-0198,Packaging,2026-01-02 12:34:57,Warehouse,B2C,urgent,3,IberElec
ORD-2025-0169,Packaging,2026-01-02 12:36:46,Warehouse,B2C,urgent,3,PowerTech
ORD-2025-0190,Shipping,2026-01-02 12:45:34,Logistics,B2C,urgent,2,IberElec
ORD-2025-0197,Production Started,2026-01-02 13:27:07,Production,B2C,standard,1,AsiaBatt
ORD-2025-0198,Shipping,2026-01-02 13:52:36,Logistics,B2C,urgent,3,IberElec
ORD-2025-0169,Shipping,2026-01-02 14:16:40,Logistics,B2C,urgent,3,PowerTech
ORD-2025-0208,Sales Order Received,2026-01-02 14:47:00,Sales,B2C,standard,2,AsiaBatt
ORD-2025-0199,Production Started,2026-01-02 15:02:22,Production,B2C,standard,3,AsiaBatt
ORD-2025-0208,MRP Calculation,2026-01-02 15:04:30,Planning,B2C,standard,2,AsiaBatt
ORD-2025-0194,Delivered,2026-01-02 15:21:35,Logistics,B2B,standard,45,AsiaBatt
ORD-2025-0205,Components Received,2026-01-02 15:23:56,Warehouse,B2C,standard,3,AsiaBatt
ORD-2025-0159,Packaging,2026-01-02 15:40:55,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0176,QC Incoming,2026-01-02 15:53:42,Quality,B2C,standard,1,PowerTech
ORD-2025-0193,Production Completed,2026-01-02 16:22:01,Production,B2C,standard,2,AsiaBatt
ORD-2025-0157,Delivered,2026-01-02 16:35:52,Logistics,B2C,urgent,3,PowerTech
ORD-2025-0163,Production Completed,2026-01-02 16:37:14,Production,B2C,standard,2,PowerTech
ORD-2025-0201,Delivered,2026-01-02 16:42:45,Logistics,B2C,standard,2,EuroMotor
ORD-2025-0159,Shipping,2026-01-02 16:48:56,Logistics,B2C,standard,2,PowerTech
ORD-2025-0148,Production Completed,2026-01-02 16:49:46,Production,B2C,standard,1,PowerTech
ORD-2025-0202,Components Received,2026-01-02 16:54:24,Warehouse,B2C,standard,2,IberElec
ORD-2025-0148,QC Finished Goods,2026-01-05 08:06:25,Quality,B2C,standard,1,PowerTech
ORD-2025-0188,Production Completed,2026-01-05 08:15:53,Production,B2C,standard,1,IberElec
ORD-2025-0148,Packaging,2026-01-05 08:31:19,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0209,Sales Order Received,2026-01-05 08:39:00,Sales,B2B,standard,1,PowerTech
ORD-2025-0176,Production Started,2026-01-05 08:44:01,Production,B2C,standard,1,PowerTech
ORD-2025-0210,Sales Order Received,2026-01-05 08:49:00,Sales,B2C,standard,2,IberElec
ORD-2025-0209,Credit Check,2026-01-05 08:53:15,Finance,B2B,standard,1,PowerTech
ORD-2025-0210,Credit Check,2026-01-05 08:55:00,Finance,B2C,standard,2,IberElec
ORD-2025-0197,Production Completed,2026-01-05 09:13:20,Production,B2C,standard,1,AsiaBatt
ORD-2025-0193,QC Finished Goods,2026-01-05 09:21:49,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0211,Sales Order Received,2026-01-05 09:44:00,Sales,B2C,standard,3,AsiaBatt
ORD-2025-0211,Credit Check,2026-01-05 09:54:30,Finance,B2C,standard,3,AsiaBatt
ORD-2025-0163,QC Finished Goods,2026-01-05 10:03:07,Quality,B2C,standard,2,PowerTech
ORD-2025-0148,Shipping,2026-01-05 10:06:00,Logistics,B2C,standard,1,PowerTech
ORD-2025-0202,QC Incoming,2026-01-05 10:06:53,Quality,B2C,standard,2,IberElec
ORD-2025-0188,QC Finished Goods,2026-01-05 10:13:48,Quality,B2C,standard,1,IberElec
ORD-2025-0195,Production Completed,2026-01-05 10:18:51,Production,B2B,urgent,22,AsiaBatt
ORD-2025-0197,QC Finished Goods,2026-01-05 10:34:42,Quality,B2C,standard,1,AsiaBatt
ORD-2025-0211,MRP Calculation,2026-01-05 11:19:36,Planning,B2C,standard,3,AsiaBatt
ORD-2025-0212,Sales Order Received,2026-01-05 11:23:00,Sales,B2C,standard,1,IberElec
ORD-2025-0212,Credit Check,2026-01-05 11:41:28,Finance,B2C,standard,1,IberElec
ORD-2025-0202,Production Started,2026-01-05 11:43:14,Production,B2C,standard,2,IberElec
ORD-2025-0188,Packaging,2026-01-05 12:07:29,Warehouse,B2C,standard,1,IberElec
ORD-2025-0205,QC Incoming,2026-01-05 12:09:29,Quality,B2C,standard,3,AsiaBatt
ORD-2025-0203,Components Received,2026-01-05 12:28:05,Warehouse,B2B,urgent,15,AsiaBatt
ORD-2025-0197,Packaging,2026-01-05 12:30:14,Warehouse,B2C,standard,1,AsiaBatt
ORD-2025-0193,Production Started,2026-01-05 12:42:35,Production,B2C,standard,2,AsiaBatt
ORD-2025-0163,Packaging,2026-01-05 13:12:14,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0208,Credit Check,2026-01-05 13:42:19,Finance,B2C,standard,2,AsiaBatt
ORD-2025-0195,QC Finished Goods,2026-01-05 13:49:24,Quality,B2B,urgent,22,AsiaBatt
ORD-2025-0188,Shipping,2026-01-05 14:01:28,Logistics,B2C,standard,1,IberElec
ORD-2025-0205,Production Started,2026-01-05 14:16:30,Production,B2C,standard,3,AsiaBatt
ORD-2025-0197,Shipping,2026-01-05 14:25:53,Logistics,B2C,standard,1,AsiaBatt
ORD-2025-0163,Shipping,2026-01-05 14:31:15,Logistics,B2C,standard,2,PowerTech
ORD-2025-0210,MRP Calculation,2026-01-05 14:43:23,Planning,B2C,standard,2,IberElec
ORD-2025-0212,MRP Calculation,2026-01-05 15:50:39,Planning,B2C,standard,1,IberElec
ORD-2025-0195,Packaging,2026-01-05 16:07:33,Warehouse,B2B,urgent,22,AsiaBatt
ORD-2025-0190,Delivered,2026-01-05 16:16:01,Logistics,B2C,urgent,2,IberElec
ORD-2025-0203,QC Incoming,2026-01-05 16:37:46,Quality,B2B,urgent,15,AsiaBatt
ORD-2025-0211,Purchase Order Created,2026-01-05 17:34:05,Purchasing,B2C,standard,3,AsiaBatt
ORD-2025-0195,Shipping,2026-01-05 17:56:21,Logistics,B2B,urgent,22,AsiaBatt
ORD-2025-0142,Delivered,2026-01-05 17:56:23,Logistics,B2C,standard,3,PowerTech
ORD-2025-0167,Delivered,2026-01-06 08:50:30,Logistics,B2C,urgent,1,EuroMotor
ORD-2025-0166,Delivered,2026-01-06 09:23:46,Logistics,B2C,standard,1,PowerTech
ORD-2025-0203,Production Started,2026-01-06 09:40:18,Production,B2B,urgent,15,AsiaBatt
ORD-2025-0213,Sales Order Received,2026-01-06 09:43:00,Sales,B2C,standard,2,EuroMotor
ORD-2025-0213,Credit Check,2026-01-06 09:58:07,Finance,B2C,standard,2,EuroMotor
ORD-2025-0208,Purchase Order Created,2026-01-06 10:24:58,Purchasing,B2C,standard,2,AsiaBatt
ORD-2025-0209,MRP Calculation,2026-01-06 12:02:35,Planning,B2B,standard,1,PowerTech
ORD-2025-0183,Components Received,2026-01-06 12:20:56,Warehouse,B2C,urgent,2,PowerTech
ORD-2025-0212,Purchase Order Created,2026-01-06 12:22:49,Purchasing,B2C,standard,1,IberElec
ORD-2025-0176,Production Completed,2026-01-06 12:38:46,Production,B2C,standard,1,PowerTech
ORD-2025-0210,Purchase Order Created,2026-01-06 12:53:28,Purchasing,B2C,standard,2,IberElec
ORD-2025-0169,Delivered,2026-01-06 12:55:54,Logistics,B2C,urgent,3,PowerTech
ORD-2025-0176,QC Finished Goods,2026-01-06 13:28:59,Quality,B2C,standard,1,PowerTech
ORD-2025-0170,Components Received,2026-01-06 13:31:05,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0213,MRP Calculation,2026-01-06 13:38:40,Planning,B2C,standard,2,EuroMotor
ORD-2025-0202,Production Completed,2026-01-06 14:08:28,Production,B2C,standard,2,IberElec
ORD-2025-0195,Delivered,2026-01-06 14:18:30,Logistics,B2B,urgent,22,AsiaBatt
ORD-2025-0183,Production Started,2026-01-06 14:36:11,Production,B2C,urgent,2,PowerTech
ORD-2025-0170,Production Started,2026-01-06 14:52:01,Production,B2C,standard,1,PowerTech
ORD-2025-0159,Delivered,2026-01-06 14:58:53,Logistics,B2C,standard,2,PowerTech
ORD-2025-0207,Components Received,2026-01-06 15:12:04,Warehouse,B2C,standard,1,EuroMotor
ORD-2025-0188,Delivered,2026-01-06 15:36:02,Logistics,B2C,standard,1,IberElec
ORD-2025-0199,Production Completed,2026-01-06 15:36:52,Production,B2C,standard,3,AsiaBatt
ORD-2025-0202,QC Finished Goods,2026-01-06 16:07:37,Quality,B2C,standard,2,IberElec
ORD-2025-0202,Packaging,2026-01-06 16:34:43,Warehouse,B2C,standard,2,IberElec
ORD-2025-0176,Packaging,2026-01-06 16:53:37,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0205,Production Completed,2026-01-06 17:03:05,Production,B2C,standard,3,AsiaBatt
ORD-2025-0199,QC Finished Goods,2026-01-06 17:07:32,Quality,B2C,standard,3,AsiaBatt
ORD-2025-0191,Delivered,2026-01-06 17:12:54,Logistics,B2C,standard,2,AsiaBatt
ORD-2025-0179,Components Received,2026-01-06 17:18:18,Warehouse,B2B,standard,38,PowerTech
ORD-2025-0202,Shipping,2026-01-06 17:25:23,Logistics,B2C,standard,2,IberElec
ORD-2025-0176,Shipping,2026-01-06 17:33:40,Logistics,B2C,standard,1,PowerTech
ORD-2025-0185,Delivered,2026-01-06 17:36:30,Logistics,B2B,urgent,24,IberElec
ORD-2025-0197,Delivered,2026-01-06 17:41:22,Logistics,B2C,standard,1,AsiaBatt
ORD-2025-0178,Delivered,2026-01-06 17:43:30,Logistics,B2B,urgent,1,EuroMotor
ORD-2025-0207,QC Incoming,2026-01-07 08:18:07,Quality,B2C,standard,1,EuroMotor
ORD-2025-0205,QC Finished Goods,2026-01-07 08:35:20,Quality,B2C,standard,3,AsiaBatt
ORD-2025-0213,Purchase Order Created,2026-01-07 08:53:23,Purchasing,B2C,standard,2,EuroMotor
ORD-2025-0199,Packaging,2026-01-07 08:59:53,Warehouse,B2C,standard,3,AsiaBatt
ORD-2025-0199,Shipping,2026-01-07 09:33:38,Logistics,B2C,standard,3,AsiaBatt
ORD-2025-0148,Delivered,2026-01-07 10:03:25,Logistics,B2C,standard,1,PowerTech
ORD-2025-0214,Sales Order Received,2026-01-07 10:23:00,Sales,B2C,standard,2,PowerTech
ORD-2025-0205,Packaging,2026-01-07 10:38:21,Warehouse,B2C,standard,3,AsiaBatt
ORD-2025-0214,Credit Check,2026-01-07 10:38:31,Finance,B2C,standard,2,PowerTech
ORD-2025-0207,Production Started,2026-01-07 11:25:52,Production,B2C,standard,1,EuroMotor
ORD-2025-0209,Purchase Order Created,2026-01-07 11:39:29,Purchasing,B2B,standard,1,PowerTech
ORD-2025-0196,Delivered,2026-01-07 12:11:01,Logistics,B2B,standard,10,IberElec
ORD-2025-0205,Shipping,2026-01-07 12:17:52,Logistics,B2C,standard,3,AsiaBatt
ORD-2025-0203,Production Completed,2026-01-07 12:25:41,Production,B2B,urgent,15,AsiaBatt
ORD-2025-0179,Production Started,2026-01-07 13:49:58,Production,B2B,standard,38,PowerTech
ORD-2025-0193,Production Completed,2026-01-07 13:59:47,Production,B2C,standard,2,AsiaBatt
ORD-2025-0193,QC Finished Goods,2026-01-07 14:05:47,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0203,QC Finished Goods,2026-01-07 14:08:41,Quality,B2B,urgent,15,AsiaBatt
ORD-2025-0139,Delivered,2026-01-07 14:13:07,Logistics,B2B,urgent,30,PowerTech
ORD-2025-0211,Components Received,2026-01-07 14:45:24,Warehouse,B2C,standard,3,AsiaBatt
ORD-2025-0170,Production Completed,2026-01-07 16:08:04,Production,B2C,standard,1,PowerTech
ORD-2025-0193,Packaging,2026-01-07 17:41:47,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0187,Components Received,2026-01-07 17:50:26,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0203,Packaging,2026-01-07 17:50:58,Warehouse,B2B,urgent,15,AsiaBatt
ORD-2025-0170,QC Finished Goods,2026-01-07 17:52:48,Quality,B2C,standard,1,PowerTech
ORD-2025-0211,QC Incoming,2026-01-08 08:16:41,Quality,B2C,standard,3,AsiaBatt
ORD-2025-0211,Production Started,2026-01-08 08:22:41,Production,B2C,standard,3,AsiaBatt
ORD-2025-0198,Delivered,2026-01-08 08:39:51,Logistics,B2C,urgent,3,IberElec
ORD-2025-0203,Shipping,2026-01-08 09:07:40,Logistics,B2B,urgent,15,AsiaBatt
ORD-2025-0214,Production Started,2026-01-08 09:08:01,Production,B2C,standard,2,PowerTech
ORD-2025-0193,Shipping,2026-01-08 09:38:55,Logistics,B2C,standard,2,AsiaBatt
ORD-2025-0183,Production Completed,2026-01-08 09:42:32,Production,B2C,urgent,2,PowerTech
ORD-2025-0215,Sales Order Received,2026-01-08 10:38:00,Sales,B2B,standard,46,PowerTech
ORD-2025-0170,Packaging,2026-01-08 10:47:41,Warehouse,B2C,standard,1,PowerTech
ORD-2025-0215,Credit Check,2026-01-08 10:48:38,Finance,B2B,standard,46,PowerTech
ORD-2025-0187,QC Incoming,2026-01-08 11:11:46,Quality,B2C,standard,2,PowerTech
ORD-2025-0183,QC Finished Goods,2026-01-08 11:16:50,Quality,B2C,urgent,2,PowerTech
ORD-2025-0216,Sales Order Received,2026-01-08 11:28:00,Sales,B2B,standard,13,EuroMotor
ORD-2025-0216,Credit Check,2026-01-08 11:45:34,Finance,B2B,standard,13,EuroMotor
ORD-2025-0187,Production Started,2026-01-08 12:13:52,Production,B2C,standard,2,PowerTech
ORD-2025-0170,Shipping,2026-01-08 12:23:17,Logistics,B2C,standard,1,PowerTech
ORD-2025-0215,Production Started,2026-01-08 12:24:22,Production,B2B,standard,46,PowerTech
ORD-2025-0217,Sales Order Received,2026-01-08 12:37:00,Sales,B2B,standard,11,IberElec
ORD-2025-0210,Components Received,2026-01-08 12:43:37,Warehouse,B2C,standard,2,IberElec
ORD-2025-0217,Credit Check,2026-01-08 12:43:41,Finance,B2B,standard,11,IberElec
ORD-2025-0207,Production Completed,2026-01-08 12:55:13,Production,B2C,standard,1,EuroMotor
ORD-2025-0208,Components Received,2026-01-08 14:04:52,Warehouse,B2C,standard,2,AsiaBatt
ORD-2025-0183,Packaging,2026-01-08 14:32:23,Warehouse,B2C,urgent,2,PowerTech
ORD-2025-0207,QC Finished Goods,2026-01-08 15:03:51,Quality,B2C,standard,1,EuroMotor
ORD-2025-0208,QC Incoming,2026-01-08 15:33:24,Quality,B2C,standard,2,AsiaBatt
ORD-2025-0183,Shipping,2026-01-08 16:27:51,Logistics,B2C,urgent,2,PowerTech
ORD-2025-0207,Packaging,2026-01-08 16:29:31,Warehouse,B2C,standard,1,EuroMotor
ORD-2025-0218,Sales Order Received,2026-01-08 16:57:00,Sales,B2C,urgent,3,PowerTech
ORD-2025-0218,Credit Check,2026-01-08 17:06:32,Finance,B2C,urgent,3,PowerTech
ORD-2025-0219,Sales Order Received,2026-01-08 17:35:00,Sales,B2C,standard,1,EuroMotor
ORD-2025-0207,Shipping,2026-01-08 17:58:55,Logistics,B2C,standard,1,EuroMotor
ORD-2025-0219,Credit Check,2026-01-09 08:00:27,Finance,B2C,standard,1,EuroMotor
ORD-2025-0210,QC Incoming,2026-01-09 09:03:44,Quality,B2C,standard,2,IberElec
ORD-2025-0217,MRP Calculation,2026-01-09 09:30:05,Planning,B2B,standard,11,IberElec
ORD-2025-0208,Production Started,2026-01-09 09:47:36,Production,B2C,standard,2,AsiaBatt
ORD-2025-0203,Delivered,2026-01-09 10:13:01,Logistics,B2B,urgent,15,AsiaBatt
ORD-2025-0176,Delivered,2026-01-09 10:18:13,Logistics,B2C,standard,1,PowerTech
ORD-2025-0219,MRP Calculation,2026-01-09 10:42:42,Planning,B2C,standard,1,EuroMotor
ORD-2025-0210,Production Started,2026-01-09 11:12:38,Production,B2C,standard,2,IberElec
ORD-2025-0179,Production Completed,2026-01-09 11:44:20,Production,B2B,standard,38,PowerTech
ORD-2025-0218,MRP Calculation,2026-01-09 12:28:42,Planning,B2C,urgent,3,PowerTech
ORD-2025-0220,Sales Order Received,2026-01-09 14:09:00,Sales,B2C,standard,1,IberElec
ORD-2025-0220,Credit Check,2026-01-09 14:21:05,Finance,B2C,standard,1,IberElec
ORD-2025-0179,QC Finished Goods,2026-01-09 14:27:53,Quality,B2B,standard,38,PowerTech
ORD-2025-0216,Production Started,2026-01-09 14:35:54,Production,B2B,standard,13,EuroMotor
ORD-2025-0212,Components Received,2026-01-09 14:59:14,Warehouse,B2C,standard,1,IberElec
ORD-2025-0189,Components Received,2026-01-09 15:05:42,Warehouse,B2C,standard,3,PowerTech
ORD-2025-0214,Production Completed,2026-01-09 16:14:38,Production,B2C,standard,2,PowerTech
ORD-2025-0212,QC Incoming,2026-01-09 16:16:41,Quality,B2C,standard,1,IberElec
ORD-2025-0215,Production Completed,2026-01-09 16:38:05,Production,B2B,standard,46,PowerTech
ORD-2025-0211,Production Completed,2026-01-09 16:45:31,Production,B2C,standard,3,AsiaBatt
ORD-2025-0205,Delivered,2026-01-09 16:45:47,Logistics,B2C,standard,3,AsiaBatt
ORD-2025-0214,QC Finished Goods,2026-01-09 16:57:43,Quality,B2C,standard,2,PowerTech
ORD-2025-0217,Purchase Order Created,2026-01-09 17:00:08,Purchasing,B2B,standard,11,IberElec
ORD-2025-0211,QC Finished Goods,2026-01-09 17:08:35,Quality,B2C,standard,3,AsiaBatt
ORD-2025-0179,Packaging,2026-01-09 17:13:51,Warehouse,B2B,standard,38,PowerTech
ORD-2025-0218,Purchase Order Created,2026-01-09 17:27:01,Purchasing,B2C,urgent,3,PowerTech
ORD-2025-0213,Components Received,2026-01-09 17:31:49,Warehouse,B2C,standard,2,EuroMotor
ORD-2025-0214,Packaging,2026-01-09 17:33:24,Warehouse,B2C,standard,2,PowerTech
ORD-2025-0220,MRP Calculation,2026-01-12 08:02:05,Planning,B2C,standard,1,IberElec
ORD-2025-0202,Delivered,2026-01-12 08:14:08,Logistics,B2C,standard,2,IberElec
